"규모별","산업별","항목","단위","2003 년","2002 년","2001 년","2000 년","1999 년","1998 년",
"1규모(10~29인)","숙박 및 음식점업(55)","법정외복리비[천원]","천원","79.4","63.29029","58.20135","57.18218","29.47896","17.6",
"1규모(10~29인)","숙박 및 음식점업(55)","모집비[천원]","천원","1.1","1.68653","1.65542","1.72025","2.65141",".3",
"1규모(10~29인)","숙박 및 음식점업(55)","교육훈련비[천원]","천원",".2","2.31567","2.66684","2.34631","3.35599","1",
"1규모(10~29인)","숙박 및 음식점업(55)","기타노동비용[천원]","천원",".9","12.35927",".80851","4.45572","2.8405",".6",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","노동비용총액[천원]","천원","1377.4","826.60208","1211.05441","1418.49305","916.70155","980.7",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","현금급여총계[천원]","천원","1072.8","583.22655","842.75119","1012.96917","665.42948","687",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","정액및초과[천원]","천원","979.8","528.15925","782.38442","918.20661","600.58857","636.9",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","상여금등특별급여[천원]","천원","93","55.06731","60.36676","94.76256","64.84092","50",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","현금급여외 노동비용(계)[천원]","천원","304.6","243.37552","368.30322","405.52388","251.27207","293.7",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","퇴직금등비용[천원]","천원","100","98.98516","172.24431","190.31547","69.29193","154.1",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","현물지급비용[천원]","천원",".7",".50432","2.07444","9.76558","3.86988","1",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","법정복리비[천원]","천원","121.3","81.10639","107.06046","110.38117","90.09797","72.8",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","법정외복리비[천원]","천원","81.1","61.50878","84.44571","82.5843","87.19321","64.5",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","모집비[천원]","천원",".3",".76704",".42591","1.27354",".09478",".1",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","교육훈련비[천원]","천원",".4",".46523","1.87459","2.22601",".41234",".5",
"1규모(10~29인)","운수, 창고 및 통신업(60-64)","기타노동비용[천원]","천원",".8",".0386",".17781","8.9778",".31195",".7",
"1규모(10~29인)","금융 및 보험업(65-67)","노동비용총액[천원]","천원","2764.3","2415.44254","2346.16775","2432.78032","2551.64755","2037.2",
"1규모(10~29인)","금융 및 보험업(65-67)","현금급여총계[천원]","천원","2170.1","1785.309","1756.32151","1622.1243","1344.59494","1340.9",
"1규모(10~29인)","금융 및 보험업(65-67)","정액및초과[천원]","천원","1529.9","1411.20638","1233.39538","1159.35473","1081.09715","940.6",
"1규모(10~29인)","금융 및 보험업(65-67)","상여금등특별급여[천원]","천원","640.2","374.10262","522.92613","462.76957","263.49779","400.3",
"1규모(10~29인)","금융 및 보험업(65-67)","현금급여외 노동비용(계)[천원]","천원","594.2","630.13354","589.84624","810.65602","1207.05262","696.3",
"1규모(10~29인)","금융 및 보험업(65-67)","퇴직금등비용[천원]","천원","277","334.73713","266.42434","541.76972","983.66967","473.3",
"1규모(10~29인)","금융 및 보험업(65-67)","현물지급비용[천원]","천원","2.7","0","0","2.06995","0","4.6",
"1규모(10~29인)","금융 및 보험업(65-67)","법정복리비[천원]","천원","161.7","145.79492","141.29662","130.75927","106.33262","75.8",
"1규모(10~29인)","금융 및 보험업(65-67)","법정외복리비[천원]","천원","137.6","133.8451","164.95298","113.63301","98.44182","128.4",
"1규모(10~29인)","금융 및 보험업(65-67)","모집비[천원]","천원","1.9","2.0968","3.73804","8.22271","7.77901","2.3",
"1규모(10~29인)","금융 및 보험업(65-67)","교육훈련비[천원]","천원","8.4","8.35076","8.82688","7.97971","7.11697","9.7",
"1규모(10~29인)","금융 및 보험업(65-67)","기타노동비용[천원]","천원","5","5.30884","4.60739","6.22165","3.71252","2.2",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","노동비용총액[천원]","천원","1590.6","1529.00892","1248.12788","1223.45291","1137.54808","1156.1",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","현금급여총계[천원]","천원","1306.3","1230.96369","998.03931","949.08841","905.17371","916.9",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","정액및초과[천원]","천원","1169.5","1105.44231","891.90362","848.16916","811.57162","832.2",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","상여금등특별급여[천원]","천원","136.8","125.52138","106.13569","100.91925","93.60209","84.7",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","현금급여외 노동비용(계)[천원]","천원","284.4","298.04523","250.08857","274.3645","232.37436","239.3",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","퇴직금등비용[천원]","천원","108.1","109.04573","87.11163","101.27678","89.69665","105.2",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","현물지급비용[천원]","천원",".6","7.69945","7.76843","23.58284",".3924","1.8",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","법정복리비[천원]","천원","106.8","104.08799","91.54127","80.24963","74.9418","66.7",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","법정외복리비[천원]","천원","66.2","72.07636","59.15202","62.9001","61.01695","58.4",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","모집비[천원]","천원",".4",".60307",".61884","2.09951",".21435",".8",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","교육훈련비[천원]","천원","1.5","2.66028","2.41896","2.19064","2.19862","3.9",
"1규모(10~29인)","부동산 및 사업서비스업(70-74)","기타노동비용[천원]","천원",".8","1.87234","1.47742","2.06498","3.91359","2.5",
"1규모(10~29인)","교육 서비스업(80)","노동비용총액[천원]","천원","1907.3","1857.68558","1520.96203","1483.47579","1112.25875","1089.2",
"1규모(10~29인)","교육 서비스업(80)","현금급여총계[천원]","천원","1671.8","1602.12727","1315.28528","1291.70596","914.51545","950.7",
"1규모(10~29인)","교육 서비스업(80)","정액및초과[천원]","천원","1380","1337.26144","1069.89113","1095.49649","814.58442","838.1",
"1규모(10~29인)","교육 서비스업(80)","상여금등특별급여[천원]","천원","291.8","264.86583","245.39415","196.20947","99.93103","112.6",
"1규모(10~29인)","교육 서비스업(80)","현금급여외 노동비용(계)[천원]","천원","235.5","255.55831","205.67675","191.76982","197.7433","138.5",
"1규모(10~29인)","교육 서비스업(80)","퇴직금등비용[천원]","천원","62.7","42.60282","33.52016","28.80316","37.89655","21.3",
"1규모(10~29인)","교육 서비스업(80)","현물지급비용[천원]","천원","0","0","0","0",".25543","0",
"1규모(10~29인)","교육 서비스업(80)","법정복리비[천원]","천원","110","117.85737","107.72077","101.06947","92.28097","65.9",
"1규모(10~29인)","교육 서비스업(80)","법정외복리비[천원]","천원","59.8","91.51254","61.38609","56.79789","56.38544","46.6",
"1규모(10~29인)","교육 서비스업(80)","모집비[천원]","천원",".6",".26959",".0336","1.42316","8.43806","2.9",
"1규모(10~29인)","교육 서비스업(80)","교육훈련비[천원]","천원","2.1","3.31599","2.38743","3.09719","1.88301","1.5",
"1규모(10~29인)","교육 서비스업(80)","기타노동비용[천원]","천원",".2","0",".6287",".57895",".60383",".4",
"1규모(10~29인)","보건 및 사회복지사업(85)","노동비용총액[천원]","천원","1564.6","1528.22141","1671.48345","1297.19299","1187.6564","1185.4",
"1규모(10~29인)","보건 및 사회복지사업(85)","현금급여총계[천원]","천원","1269.5","1165.6489","1339.02489","1039.26307","942.19707","977.6",
"1규모(10~29인)","보건 및 사회복지사업(85)","정액및초과[천원]","천원","1138.9","1032.67544","1190.46702","938.57879","846.6309","827.7",
"1규모(10~29인)","보건 및 사회복지사업(85)","상여금등특별급여[천원]","천원","130.6","132.97346","148.55788","100.68428","95.56617","149.9",
"1규모(10~29인)","보건 및 사회복지사업(85)","현금급여외 노동비용(계)[천원]","천원","295.1","362.57251","332.45855","257.92992","245.45932","207.8",
"1규모(10~29인)","보건 및 사회복지사업(85)","퇴직금등비용[천원]","천원","65.8","145.48921","63.93602","80.53232","50.43339","59.6",
"1규모(10~29인)","보건 및 사회복지사업(85)","현물지급비용[천원]","천원","0","0",".4481",".05996",".09754","8.6",
"1규모(10~29인)","보건 및 사회복지사업(85)","법정복리비[천원]","천원","109","107.22745","123.28628","84.82462","75.21592","68.8",
"1규모(10~29인)","보건 및 사회복지사업(85)","법정외복리비[천원]","천원","113.4","104.24795","138.73289","85.90912","115.3241","67.3",
"1규모(10~29인)","보건 및 사회복지사업(85)","모집비[천원]","천원",".8","1.0546","1.71197",".40453",".79317",".6",
"1규모(10~29인)","보건 및 사회복지사업(85)","교육훈련비[천원]","천원","2.2","1.87743","2.45357","2.12966","1.66016","1.7",
"1규모(10~29인)","보건 및 사회복지사업(85)","기타노동비용[천원]","천원","3.8","2.67587","1.88972","4.0697","1.93505","1.3",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","노동비용총액[천원]","천원","1722.5","1522.9317","1441.46827","1317.68014","1203.90467","1344.9",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","현금급여총계[천원]","천원","1385.3","1114.25503","1040.12269","995.71969","872.92029","1033.8",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","정액및초과[천원]","천원","1154.1","993.32027","912.02399","833.74059","769.37433","888.7",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","상여금등특별급여[천원]","천원","231.1","120.93476","128.09871","161.97909","103.54596","145.1",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","현금급여외 노동비용(계)[천원]","천원","337.3","408.67667","401.34557","321.96045","330.98438","311.1",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","퇴직금등비용[천원]","천원","89.9","132.8041","163.05867","137.35436","137.62172","174.4",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","현물지급비용[천원]","천원","0","70.73634","15.21956","0",".08151","0",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","법정복리비[천원]","천원","131.3","118.43063","112.69815","102.12213","112.23573","66.8",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","법정외복리비[천원]","천원","107.6","82.20902","105.87251","79.67892","76.16122","64.4",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","모집비[천원]","천원",".1",".05392",".66458",".16028",".54399","1.3",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","교육훈련비[천원]","천원",".4","1.06057","1.16033",".40052",".46284",".5",
"1규모(10~29인)","기타 공공, 사회 및 개인서비스업(90-93)","기타노동비용[천원]","천원","7.9","3.3821","2.67177","2.24425","3.87738","3.7",
"2규모(30~99인)","전산업","노동비용총액[천원]","천원","1924.9","1835.26532","1661.99509","1526.37659","1442.07296","1329.8",
"2규모(30~99인)","전산업","현금급여총계[천원]","천원","1463.1","1353.12794","1219.12015","1157.32395","1021.51244","990.1",
"2규모(30~99인)","전산업","정액및초과[천원]","천원","1245.4","1173.39157","1061.46765","983.08398","896.00781","877.6",
"2규모(30~99인)","전산업","상여금등특별급여[천원]","천원","217.7","179.73637","157.6525","174.23997","125.50464","112.5",
"2규모(30~99인)","전산업","현금급여외 노동비용(계)[천원]","천원","461.9","482.13738","442.87494","369.05264","420.56052","339.8",
"2규모(30~99인)","전산업","퇴직금등비용[천원]","천원","183.2","224.9787","195.31749","137.27562","207.35971","164.1",
"2규모(30~99인)","전산업","현물지급비용[천원]","천원",".8","4.576","4.4037","3.13385","3.83306","3.5",
"2규모(30~99인)","전산업","법정복리비[천원]","천원","149.5","137.90859","128.45167","116.51998","109.25893","82.2",
"2규모(30~99인)","전산업","법정외복리비[천원]","천원","115.6","102.14899","96.89995","95.54871","88.90008","80.7",
"2규모(30~99인)","전산업","모집비[천원]","천원","1.6","2.5195","3.31543","1.81507","1.88207","1.2",
"2규모(30~99인)","전산업","교육훈련비[천원]","천원","6.2","5.63318","8.65954","6.80203","5.56653","5",
"2규모(30~99인)","전산업","기타노동비용[천원]","천원","4.9","4.37243","5.82716","7.95737","3.76015","2.9",
"2규모(30~99인)","광 업(10-14)","노동비용총액[천원]","천원","2790","2808.45345","2928.01051","2033.79378","1989.40034","1507.9",
"2규모(30~99인)","광 업(10-14)","현금급여총계[천원]","천원","1788.9","1803.78951","2077.61574","1387.76566","1280.5758","1145.2",
"2규모(30~99인)","광 업(10-14)","정액및초과[천원]","천원","1474.6","1418.22796","1944.06969","1156.3936","1109.55397","981.1",
"2규모(30~99인)","광 업(10-14)","상여금등특별급여[천원]","천원","314.3","385.56155","133.54605","231.37205","171.02183","164.1",
"2규모(30~99인)","광 업(10-14)","현금급여외 노동비용(계)[천원]","천원","1001.1","1004.66393","850.39477","646.02812","708.82454","362.7",
"2규모(30~99인)","광 업(10-14)","퇴직금등비용[천원]","천원","247.6","460.66594","313.83534","145.38046","255.98977","138.4",
"2규모(30~99인)","광 업(10-14)","현물지급비용[천원]","천원","4.8","4.27482","11.00676","10.3491","5.16832","6.2",
"2규모(30~99인)","광 업(10-14)","법정복리비[천원]","천원","661.8","433.53897","446.75038","401.72965","369.10794","172",
"2규모(30~99인)","광 업(10-14)","법정외복리비[천원]","천원","82.9","93.93613","70.02965","83.23881","73.33412","41.1",
"2규모(30~99인)","광 업(10-14)","모집비[천원]","천원","0","3.58877",".752",".65388",".08075",".8",
"2규모(30~99인)","광 업(10-14)","교육훈련비[천원]","천원","1.9","7.84117","7.26939","2.50618",".2584","1.4",
"2규모(30~99인)","광 업(10-14)","기타노동비용[천원]","천원","2.1",".81813",".75125","2.17004","4.88525","2.7",
"2규모(30~99인)","제 조 업(15-37)","노동비용총액[천원]","천원","1666.3","1623.64678","1430.42444","1337.28101","1236.96924","1243.4",
"2규모(30~99인)","제 조 업(15-37)","현금급여총계[천원]","천원","1230","1198.61294","1076.98105","1011.93634","938.31699","932.5",
"2규모(30~99인)","제 조 업(15-37)","정액및초과[천원]","천원","1116.5","1085.44305","964.01476","900.95126","855.67667","864.5",
"2규모(30~99인)","제 조 업(15-37)","상여금등특별급여[천원]","천원","113.5","113.16989","112.96629","110.98508","82.64032","68",
"2규모(30~99인)","제 조 업(15-37)","현금급여외 노동비용(계)[천원]","천원","436.2","425.03385","353.44339","325.34467","298.65225","310.9",
"2규모(30~99인)","제 조 업(15-37)","퇴직금등비용[천원]","천원","168.6","170.02121","114.56789","106.30996","101.35991","140",
"2규모(30~99인)","제 조 업(15-37)","현물지급비용[천원]","천원",".7","2.14488","7.35225","1.49962","3.06681","5.7",
"2규모(30~99인)","제 조 업(15-37)","법정복리비[천원]","천원","132.9","123.58501","114.99931","105.26827","92.30424","74.6",
"2규모(30~99인)","제 조 업(15-37)","법정외복리비[천원]","천원","124.7","118.04832","104.83817","103.71217","93.288","83.6",
"2규모(30~99인)","제 조 업(15-37)","모집비[천원]","천원","1","2.08807","2.72894",".95013",".92473","1",
"2규모(30~99인)","제 조 업(15-37)","교육훈련비[천원]","천원","4.2","4.11329","4.66727","3.81368","3.8211","3.5",
"2규모(30~99인)","제 조 업(15-37)","기타노동비용[천원]","천원","4.1","5.03307","4.28957","3.79084","3.88745","2.5",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","노동비용총액[천원]","천원","3717.6","2884.75695","3259.79701","2500.23252","2230.99902","1814.8",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","현금급여총계[천원]","천원","2915.6","2286.34047","2674.94103","1864.27219","1720.24509","1501.8",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","정액및초과[천원]","천원","1828.7","1469.2893","2074.68818","1390.55033","1267.36027","1214.8",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","상여금등특별급여[천원]","천원","1087","817.05117","600.25285","473.72185","452.88482","287",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","현금급여외 노동비용(계)[천원]","천원","802","598.41648","584.85599","635.96033","510.75393","313.1",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","퇴직금등비용[천원]","천원","130.4","121.90947","85.41255","124.0837","169.72055","102.8",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","현물지급비용[천원]","천원","5.3","0","0","0","1.67997","1",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","법정복리비[천원]","천원","251.5","201.3968","148.33181","135.87526","108.77291","79.3",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","법정외복리비[천원]","천원","345.9","226.20074","291.48823","328.87663","209.68063","115.9",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","모집비[천원]","천원",".8",".07626",".10782","0",".01963",".6",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","교육훈련비[천원]","천원","50.4","35.58352","50.44318","38.67141","17.25327","8.4",
"2규모(30~99인)","전기, 가스 및 수도사업(40-41)","기타노동비용[천원]","천원","17.7","13.24969","9.07239","8.45334","3.62696","5",
"2규모(30~99인)","건설업(45)","노동비용총액[천원]","천원","1958","1907.20959","1788.74197","1618.44391","1473.74389","1451.4",
"2규모(30~99인)","건설업(45)","현금급여총계[천원]","천원","1450","1463.46905","1257.03908","1171.26843","1102.62626","1026.2",
"2규모(30~99인)","건설업(45)","정액및초과[천원]","천원","1342.5","1391.01183","1167.32335","1081.45268","1011.24781","962.3",
"2규모(30~99인)","건설업(45)","상여금등특별급여[천원]","천원","107.5","72.45723","89.71572","89.81575","91.37846","63.9",
"2규모(30~99인)","건설업(45)","현금급여외 노동비용(계)[천원]","천원","508","443.74054","531.7029","447.17548","371.11762","425.2",
"2규모(30~99인)","건설업(45)","퇴직금등비용[천원]","천원","107.2","150.29778","148.60509","120.44324","106.55017","178.6",
"2규모(30~99인)","건설업(45)","현물지급비용[천원]","천원",".5","1.45114",".46134","28.04899","0","0",
"2규모(30~99인)","건설업(45)","법정복리비[천원]","천원","264.1","213.1955","215.20211","176.43652","195.3661","196.5",
"2규모(30~99인)","건설업(45)","법정외복리비[천원]","천원","119.4","70.59745","89.79604","72.17153","54.62659","36.6",
"2규모(30~99인)","건설업(45)","모집비[천원]","천원","5","1.71106",".7363",".09392",".00133","0",
"2규모(30~99인)","건설업(45)","교육훈련비[천원]","천원","10.1","4.54995","45.73561","22.8932","12.93999","12.1",
"2규모(30~99인)","건설업(45)","기타노동비용[천원]","천원","1.8","1.93766","31.16641","27.08807","1.63344","1.5",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","노동비용총액[천원]","천원","2099.1","2061.1446","1746.16135","1417.82124","1365.45524","1276.7",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","현금급여총계[천원]","천원","1692.7","1554.77755","1389.96986","1154.2446","1070.77399","1018",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","정액및초과[천원]","천원","1455.1","1346.56213","1124.58731","955.23524","958.75481","889.8",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","상여금등특별급여[천원]","천원","237.7","208.21542","265.38254","199.00937","112.01918","128.2",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","현금급여외 노동비용(계)[천원]","천원","406.4","506.36705","356.1915","263.57664","294.68124","258.7",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","퇴직금등비용[천원]","천원","188.6","277.27219","160.67226","104.33856","128.94654","117.8",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","현물지급비용[천원]","천원",".5",".4728","4.35978",".29514","0",".1",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","법정복리비[천원]","천원","131.2","136.78485","112.22004","96.53811","93.31396","69.9",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","법정외복리비[천원]","천원","73.8","82.41748","71.07107","53.95057","64.07994","54.1",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","모집비[천원]","천원","2.7","2.49243","2.0276","2.17239","2.33407","3.7",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","교육훈련비[천원]","천원","3.2","5.16037","3.83046","4.7664","3.04723","11.9",
"2규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","기타노동비용[천원]","천원","6.5","1.76693","2.01028","1.51548","2.95949","1.2",
"2규모(30~99인)","숙박 및 음식점업(55)","노동비용총액[천원]","천원","1228.7","1285.75232","1203.18564","1156.71324","873.67967","979.6",
"2규모(30~99인)","숙박 및 음식점업(55)","현금급여총계[천원]","천원","930.2","880.48327","837.37011","812.91807","670.23379","795.9",
"2규모(30~99인)","숙박 및 음식점업(55)","정액및초과[천원]","천원","889.9","843.77649","811.63107","764.37421","641.55537","753.3",
"2규모(30~99인)","숙박 및 음식점업(55)","상여금등특별급여[천원]","천원","40.3","36.70678","25.73904","48.54386","28.67841","42.6",
"2규모(30~99인)","숙박 및 음식점업(55)","현금급여외 노동비용(계)[천원]","천원","298.5","405.26905","365.81553","343.79517","203.44589","183.6",
"2규모(30~99인)","숙박 및 음식점업(55)","퇴직금등비용[천원]","천원","87.2","221.44796","142.34216","165.9031","60.5252","72.7",
"2규모(30~99인)","숙박 및 음식점업(55)","현물지급비용[천원]","천원","0","0","0","0",".78031","0",
"2규모(30~99인)","숙박 및 음식점업(55)","법정복리비[천원]","천원","84.1","80.98792","86.08002","88.26313","68.01265","58.1",
"2규모(30~99인)","숙박 및 음식점업(55)","법정외복리비[천원]","천원","111.1","97.39173","127.55163","84.87999","69.61807","49.1",
"2규모(30~99인)","숙박 및 음식점업(55)","모집비[천원]","천원","2.6","2.00279","1.33863",".48845","3.03415",".3",
"2규모(30~99인)","숙박 및 음식점업(55)","교육훈련비[천원]","천원","1.4",".19284",".7155","1.39338",".98771","1.1",
"2규모(30~99인)","숙박 및 음식점업(55)","기타노동비용[천원]","천원","12.2","3.24582","7.78758","2.86712",".4878","2.3",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","노동비용총액[천원]","천원","1649.3","1495.40966","1349.02035","1242.27553","1341.81352","1133.6",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","현금급여총계[천원]","천원","1178.2","983.74617","910.56402","881.29949","889.45043","793.8",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","정액및초과[천원]","천원","1052.3","879.01394","819.77591","752.77812","772.47706","690.7",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","상여금등특별급여[천원]","천원","125.9","104.73223","90.78811","128.52137","116.97337","103.1",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","현금급여외 노동비용(계)[천원]","천원","471.2","511.66349","438.45633","360.97604","452.36309","339.8",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","퇴직금등비용[천원]","천원","209.6","234.4214","223.31257","148.5039","247.0109","146.7",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","현물지급비용[천원]","천원","0","49.92271","0","0",".04426",".4",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","법정복리비[천원]","천원","128","117.20255","112.43985","105.40287","98.80272","82.7",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","법정외복리비[천원]","천원","127","97.38161","95.77051","98.82183","98.02808","100.8",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","모집비[천원]","천원",".6",".64606","1.06984","1.38224",".25418",".1",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","교육훈련비[천원]","천원","2.3","5.10028","2.93131","3.46684","2.17568","2.5",
"2규모(30~99인)","운수, 창고 및 통신업(60-64)","기타노동비용[천원]","천원","3.7","6.98888","2.93225","3.39837","6.04727","6.5",
"2규모(30~99인)","금융 및 보험업(65-67)","노동비용총액[천원]","천원","3737.3","3485.17366","3602.7189","3094.06084","2632.05814","2424.4",
"2규모(30~99인)","금융 및 보험업(65-67)","현금급여총계[천원]","천원","2898","2305.38019","2143.67547","2204.67103","1490.22817","1427.3",
"2규모(30~99인)","금융 및 보험업(65-67)","정액및초과[천원]","천원","1815.7","1709.60968","1622.77053","1504.17937","1182.8962","1089.3",
"2규모(30~99인)","금융 및 보험업(65-67)","상여금등특별급여[천원]","천원","1082.3","595.77051","520.90493","700.49166","307.33197","338",
"2규모(30~99인)","금융 및 보험업(65-67)","현금급여외 노동비용(계)[천원]","천원","839.3","1179.79347","1459.04343","889.38981","1141.82997","997.1",
"2규모(30~99인)","금융 및 보험업(65-67)","퇴직금등비용[천원]","천원","453.2","888.54739","1141.9016","570.14346","808.44668","715.6",
"2규모(30~99인)","금융 및 보험업(65-67)","현물지급비용[천원]","천원",".1",".34835",".24414","0","32.73764","2.7",
"2규모(30~99인)","금융 및 보험업(65-67)","법정복리비[천원]","천원","201","178.4679","175.53139","135.17597","144.20059","97",
"2규모(30~99인)","금융 및 보험업(65-67)","법정외복리비[천원]","천원","161.3","94.67267","112.21928","118.08037","130.6107","168.8",
"2규모(30~99인)","금융 및 보험업(65-67)","모집비[천원]","천원","1.4","4.46787",".60424",".13032","8.99904","2.1",
"2규모(30~99인)","금융 및 보험업(65-67)","교육훈련비[천원]","천원","12.5","8.5243","10.69691","13.84284","11.33692","6.8",
"2규모(30~99인)","금융 및 보험업(65-67)","기타노동비용[천원]","천원","9.9","4.76499","17.84586","52.01685","5.49841","4.1",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","노동비용총액[천원]","천원","1870","1475.08307","1376.68649","1435.5775","1606.70065","1219.2",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","현금급여총계[천원]","천원","1440.9","1158.45369","1050.1718","1123.53196","1054.76556","950.4",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","정액및초과[천원]","천원","1279","1022.26884","929.855","960.39572","883.63783","833",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","상여금등특별급여[천원]","천원","161.9","136.18485","120.3168","163.13624","171.12774","117.4",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","현금급여외 노동비용(계)[천원]","천원","429.2","316.62938","326.51469","312.04554","551.93508","268.8",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","퇴직금등비용[천원]","천원","207.9","132.78858","122.32167","111.23178","364.40503","129.8",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","현물지급비용[천원]","천원","2.3","2.7636","1.46302","5.70346","2.05347",".7",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","법정복리비[천원]","천원","118.7","103.05742","96.27564","91.15454","91.07682","68.6",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","법정외복리비[천원]","천원","77","60.3095","73.56787","74.0102","71.2213","54.9",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","모집비[천원]","천원",".9","1.68512","13.19791","7.4959","4.79611","1.1",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","교육훈련비[천원]","천원","12.9","11.31859","17.63916","13.78036","14.25703","10.6",
"2규모(30~99인)","부동산 및 사업서비스업(70-74)","기타노동비용[천원]","천원","9.4","4.70657","2.04942","8.6693","4.12532","3.1",
"2규모(30~99인)","교육 서비스업(80)","노동비용총액[천원]","천원","2550.2","2208.22237","1779.46975","1669.7135","1415.12051","1648.8",
"2규모(30~99인)","교육 서비스업(80)","현금급여총계[천원]","천원","2303","1962.60717","1579.41976","1484.6632","1254.29422","1499",
"2규모(30~99인)","교육 서비스업(80)","정액및초과[천원]","천원","1792.6","1494.8076","1283.26868","1208.40869","1010.85329","1143.9",
"2규모(30~99인)","교육 서비스업(80)","상여금등특별급여[천원]","천원","510.4","467.79957","296.15108","276.25451","243.44093","355.1",
"2규모(30~99인)","교육 서비스업(80)","현금급여외 노동비용(계)[천원]","천원","247.3","245.6152","200.04999","185.05031","160.82629","149.7",
"2규모(30~99인)","교육 서비스업(80)","퇴직금등비용[천원]","천원","38.5","45.72272","27.10166","28.68663","30.75419","27.8",
