"기업규모별","산업분류","항목","단위","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년",
"상용근로자 30인 이상","금속 가공제품 제조업; 기계 및 가구 제외","법정노동비용[천원]","천원","445.9","428","382.4","409","378.5","356.5",
"상용근로자 30인 이상","금속 가공제품 제조업; 기계 및 가구 제외","법정외 복지비용[천원]","천원","276.7","260.9","213.9","220","209.5","198.5",
"상용근로자 30인 이상","금속 가공제품 제조업; 기계 및 가구 제외","채용관련비용(모집비)[천원]","천원","1.8","3",".8","1.8","1.1","2.9",
"상용근로자 30인 이상","금속 가공제품 제조업; 기계 및 가구 제외","교육훈련비용[천원]","천원","17.9","16.1","8.5","3.3","2.1","3.3",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","노동비용총액[천원]","천원","9852.7","9321.5","10052","10050.3","8572.9","8708.8",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","직접노동비용(계)[천원]","천원","7521","6999.2","7628.3","7585.6","6436","6612.6",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","정액 및 초과급여[천원]","천원","5744.2","5361.9","4991.6","4902.1","4549.2","4402.5",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","상여금 및 성과금[천원]","천원","1776.8","1637.3","2636.7","2683.5","1886.8","2210.1",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","간접노동비용(계)[천원]","천원","2331.7","2322.3","2423.8","2464.7","2136.9","2096.2",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","퇴직급여 등의 비용[천원]","천원","892.6","898.1","1102.1","1286.2","971","965.1",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","법정노동비용[천원]","천원","685.3","708.4","664.8","589.6","561.1","561.6",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","법정외 복지비용[천원]","천원","649.1","618.3","565","544.7","528","482.3",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","채용관련비용(모집비)[천원]","천원","25.5","23.7","20.7","12.7","25.8","26.7",
"상용근로자 30인 이상","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","교육훈련비용[천원]","천원","79.1","73.8","71.2","31.5","50.9","60.5",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","노동비용총액[천원]","천원","5712.5","5560.2","5317.8","6048.7","5960.2","5128.2",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","직접노동비용(계)[천원]","천원","4728.9","4589.9","4376.3","4853.5","4716.5","4089.8",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","정액 및 초과급여[천원]","천원","4309.9","4155.2","3923.7","4138.7","4011","3571.6",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","상여금 및 성과금[천원]","천원","419.1","434.7","452.6","714.7","705.5","518.2",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","간접노동비용(계)[천원]","천원","983.6","970.3","941.5","1195.2","1243.7","1038.4",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","퇴직급여 등의 비용[천원]","천원","333.6","335.3","359.5","479.5","513.8","383.2",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","법정노동비용[천원]","천원","427.6","419.5","374.7","438.2","440","421.9",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","법정외 복지비용[천원]","천원","204","200","191.6","259.1","268","211.8",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","채용관련비용(모집비)[천원]","천원","7.4","6.7","8","6.4","6.6","3.7",
"상용근로자 30인 이상","의료, 정밀, 광학 기기 및 시계 제조업","교육훈련비용[천원]","천원","11","8.9","7.8","11.9","15.3","17.7",
"상용근로자 30인 이상","전기장비 제조업","노동비용총액[천원]","천원","7482.5","7203.6","6822.3","6911.1","5898.2","5733.9",
"상용근로자 30인 이상","전기장비 제조업","직접노동비용(계)[천원]","천원","5852","5618.1","5317.8","5285","4589","4481.6",
"상용근로자 30인 이상","전기장비 제조업","정액 및 초과급여[천원]","천원","4767.5","4352.8","4364.5","4275.6","3984","3855.1",
"상용근로자 30인 이상","전기장비 제조업","상여금 및 성과금[천원]","천원","1084.5","1265.3","953.3","1009.3","604.9","626.5",
"상용근로자 30인 이상","전기장비 제조업","간접노동비용(계)[천원]","천원","1630.5","1585.5","1504.5","1626.2","1309.2","1252.3",
"상용근로자 30인 이상","전기장비 제조업","퇴직급여 등의 비용[천원]","천원","422.8","436.3","505.7","582.2","488.1","510.3",
"상용근로자 30인 이상","전기장비 제조업","법정노동비용[천원]","천원","582.6","547","511.8","501.6","429.5","415.7",
"상용근로자 30인 이상","전기장비 제조업","법정외 복지비용[천원]","천원","550.3","520.1","430.8","465.4","361.5","292.9",
"상용근로자 30인 이상","전기장비 제조업","채용관련비용(모집비)[천원]","천원","19","16.8","12.5","10.7","4.8","5",
"상용근로자 30인 이상","전기장비 제조업","교육훈련비용[천원]","천원","55.8","65.3","43.7","66.3","25.4","28.4",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","노동비용총액[천원]","천원","6407.7","6039.1","5791.1","5825.2","5418.9","5351.8",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","직접노동비용(계)[천원]","천원","5089.5","4865.2","4604.2","4595.3","4298.9","4104.2",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","정액 및 초과급여[천원]","천원","4445.1","4239.6","3967.2","3948.8","3724","3525.2",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","상여금 및 성과금[천원]","천원","644.4","625.7","637","646.5","574.9","579",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","간접노동비용(계)[천원]","천원","1318.2","1173.9","1186.9","1229.9","1120","1247.6",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","퇴직급여 등의 비용[천원]","천원","526.4","433","516.3","540.8","456.5","510.6",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","법정노동비용[천원]","천원","496.2","472.3","451.1","429.9","406.8","406",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","법정외 복지비용[천원]","천원","279.2","253.3","210.4","240.6","246.8","297.5",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","채용관련비용(모집비)[천원]","천원","3.3","2.4","1.7","5.9","2.3","4",
"상용근로자 30인 이상","기타 기계 및 장비 제조업","교육훈련비용[천원]","천원","13.2","12.9","7.5","12.7","7.6","29.4",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","노동비용총액[천원]","천원","9170","8596.5","7869.3","7390.5","6928.1","7200.5",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","직접노동비용(계)[천원]","천원","7332.9","6885.3","6238.8","5723.7","5309.5","5636.6",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","정액 및 초과급여[천원]","천원","4855.7","4692.5","4398.3","4207.3","4103.6","3941.6",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","상여금 및 성과금[천원]","천원","2477.2","2192.8","1840.5","1516.4","1205.8","1695",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","간접노동비용(계)[천원]","천원","1837.1","1711.2","1630.5","1666.8","1618.6","1563.9",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","퇴직급여 등의 비용[천원]","천원","478.9","436.2","521.2","646.4","607.3","624.1",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","법정노동비용[천원]","천원","715.1","656.3","588.8","535.6","525.6","511",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","법정외 복지비용[천원]","천원","608.2","589.3","498.4","469.5","476.3","409.8",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","채용관련비용(모집비)[천원]","천원","4.5","4.1","2.9","2.2","1.2","2",
"상용근로자 30인 이상","자동차 및 트레일러 제조업","교육훈련비용[천원]","천원","30.4","25.2","19.1","13.2","8.2","17",
"상용근로자 30인 이상","기타 운송장비 제조업","노동비용총액[천원]","천원","8231.9","7937.7","7393.6","6803.3","6228.3","6871.9",
"상용근로자 30인 이상","기타 운송장비 제조업","직접노동비용(계)[천원]","천원","6322.7","5969.9","5491.5","5015","4752.9","5028",
"상용근로자 30인 이상","기타 운송장비 제조업","정액 및 초과급여[천원]","천원","5124.8","4944.5","4466.2","4070.2","3886","3815.5",
"상용근로자 30인 이상","기타 운송장비 제조업","상여금 및 성과금[천원]","천원","1197.9","1025.4","1025.3","944.8","866.9","1212.5",
"상용근로자 30인 이상","기타 운송장비 제조업","간접노동비용(계)[천원]","천원","1909.2","1967.8","1902.1","1788.3","1475.4","1843.9",
"상용근로자 30인 이상","기타 운송장비 제조업","퇴직급여 등의 비용[천원]","천원","593.1","774.3","844","779.2","493.7","829.6",
"상용근로자 30인 이상","기타 운송장비 제조업","법정노동비용[천원]","천원","660.7","620","553.3","536.1","533.3","501.4",
"상용근로자 30인 이상","기타 운송장비 제조업","법정외 복지비용[천원]","천원","618.5","541.1","478.8","457.1","433.1","491.9",
"상용근로자 30인 이상","기타 운송장비 제조업","채용관련비용(모집비)[천원]","천원","6.2","3.9","2.3","1.8","1.3","1.5",
"상용근로자 30인 이상","기타 운송장비 제조업","교육훈련비용[천원]","천원","30.7","28.5","23.6","14.2","14","19.5",
"상용근로자 30인 이상","가구 제조업","노동비용총액[천원]","천원","5196.5","4789.9","4722.1","4834.7","4738.3","4478.9",
"상용근로자 30인 이상","가구 제조업","직접노동비용(계)[천원]","천원","4147.4","3917.9","3787.5","3845.6","3685.8","3607.4",
"상용근로자 30인 이상","가구 제조업","정액 및 초과급여[천원]","천원","3841.9","3665.1","3543.9","3581.4","3415.5","3281.3",
"상용근로자 30인 이상","가구 제조업","상여금 및 성과금[천원]","천원","305.5","252.8","243.5","264.2","270.3","326.1",
"상용근로자 30인 이상","가구 제조업","간접노동비용(계)[천원]","천원","1049","871.9","934.6","989.1","1052.5","871.5",
"상용근로자 30인 이상","가구 제조업","퇴직급여 등의 비용[천원]","천원","474.7","303.2","373.9","404.9","467.9","381.4",
"상용근로자 30인 이상","가구 제조업","법정노동비용[천원]","천원","366.3","393.5","365.7","380.5","349.8","323.4",
"상용근로자 30인 이상","가구 제조업","법정외 복지비용[천원]","천원","187.2","160.2","175.4","180.1","212.3","151.6",
"상용근로자 30인 이상","가구 제조업","채용관련비용(모집비)[천원]","천원","9.4","4.7","9","9.5","7.4","5.1",
"상용근로자 30인 이상","가구 제조업","교육훈련비용[천원]","천원","11.3","10.4","10.6","14.1","15.2","10",
"상용근로자 30인 이상","기타 제품 제조업","노동비용총액[천원]","천원","5026.6","4846.4","4304.7","4346.3","4076.8","4021.7",
"상용근로자 30인 이상","기타 제품 제조업","직접노동비용(계)[천원]","천원","4170.3","3932.6","3614.4","3537.6","3278.3","3287.1",
"상용근로자 30인 이상","기타 제품 제조업","정액 및 초과급여[천원]","천원","3857.6","3611","3390.2","3267","3085.3","3017.3",
"상용근로자 30인 이상","기타 제품 제조업","상여금 및 성과금[천원]","천원","312.7","321.6","224.2","270.6","193","269.8",
"상용근로자 30인 이상","기타 제품 제조업","간접노동비용(계)[천원]","천원","856.3","913.8","690.3","808.7","798.4","734.6",
"상용근로자 30인 이상","기타 제품 제조업","퇴직급여 등의 비용[천원]","천원","339","410.2","256.8","333.8","357","297.9",
"상용근로자 30인 이상","기타 제품 제조업","법정노동비용[천원]","천원","382","358.9","324.3","316","300.5","280.3",
"상용근로자 30인 이상","기타 제품 제조업","법정외 복지비용[천원]","천원","132.1","142.2","104.8","156.4","138.5","149.5",
"상용근로자 30인 이상","기타 제품 제조업","채용관련비용(모집비)[천원]","천원","1",".2","2.8",".7","1","1.4",
"상용근로자 30인 이상","기타 제품 제조업","교육훈련비용[천원]","천원","2.2","2.2","1.6","1.9","1.4","5.6",
"상용근로자 30인 이상","산업용 기계 및 장비 수리업","노동비용총액[천원]","천원","7945.9","8469.2","6790.4","7192.8","6632.3","6745.6",
"상용근로자 30인 이상","산업용 기계 및 장비 수리업","직접노동비용(계)[천원]","천원","6430.6","6764.8","5583.1","5794.2","5255.3","5166.5",
"상용근로자 30인 이상","산업용 기계 및 장비 수리업","정액 및 초과급여[천원]","천원","5283.5","5602.2","4711.6","4699.5","4448.3","4305.6",
