"기업규모별","산업분류별","항목","단위","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년",
"6규모(상용근로자 1000인 이상)","H. 운수업(49~52)","채용관련비용(모집비)[천원]","천원","4.8","4","4","3.5","3","2.5","1.9","1.5","2.5","2.3","2.6",
"6규모(상용근로자 1000인 이상)","H. 운수업(49~52)","교육훈련비용[천원]","천원","62.5","79.6","42.8","27.6","28.6","27.9","31.9","34.9","35.6","74.6","80.1",
"6규모(상용근로자 1000인 이상)","H. 운수업(49~52)","기타노동비용[천원]","천원","","","","-","-","-","5.5","4.5","6.6","4","7.9",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","노동비용총액[천원]","천원","3345.1","3128.4","3107.8","3295.1","3293.5","3102.3","2705.1","2947.2","2723.1","2456","2428.8",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","직접노동비용(계)[천원]","천원","2712.7","2603.4","2485.8","2573.4","2592.1","2362.6","1998.7","2093.3","2062","1901.1","1881.7",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","정액 및 초과급여[천원]","천원","2151.4","2082.3","1998.4","2003.4","1945.2","1721.4","1585.3","1620.4","1583.4","1404","1446.5",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","상여금 및 성과금[천원]","천원","561.3","521.1","487.5","570","646.9","641.3","413.3","473","478.6","497.2","435.2",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","간접노동비용(계)[천원]","천원","632.4","525.1","621.9","721.7","701.3","739.7","706.4","853.9","661.1","554.9","547.1",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","퇴직급여 등의 비용[천원]","천원","288.7","212.5","240","277","285.1","317.2","344","474.1","268.4","250.6","239.3",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","현물지급비용[천원]","천원","","","","-","-","-","28","19.7","4.7","2.6",".8",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","법정노동비용[천원]","천원","214.2","194.2","217.3","237","236.1","225.8","167.4","175.2","163.3","156.9","161.8",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","법정외 복지비용[천원]","천원","107.5","98.2","140.7","180.8","153","161.8","135.9","147.3","165.4","109.9","112.2",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","채용관련비용(모집비)[천원]","천원","5.9","2.9","2.6","3.3","3.7","9.6","4","4.2","3.7","3.3","5.5",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","교육훈련비용[천원]","천원","16.2","17.3","21.3","23.6","23.4","25.2","23.9","28.1","48.8","30.9","26.8",
"6규모(상용근로자 1000인 이상)","I. 숙박및음식점업(55~56)","기타노동비용[천원]","천원","","","","-","-","-","3.2","5.3","6.8",".7",".6",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","노동비용총액[천원]","천원","7291.8","7350.2","7089.1","6845.2","6691","6745.4","6201.3","5676.3","5440.6","5529","5761.8",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","직접노동비용(계)[천원]","천원","5733.8","5720.2","5568.9","5433.1","5145.3","5115.8","4781.7","4499.4","4397.2","4361.4","4405.8",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","정액 및 초과급여[천원]","천원","4427.2","4407.2","4376.3","4394","4146.4","4017.3","3695.8","3474.6","3401.8","3340.5","3468.8",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","상여금 및 성과금[천원]","천원","1306.5","1313","1192.5","1039.1","998.9","1098.5","1085.9","1024.8","995.4","1020.9","936.9",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","간접노동비용(계)[천원]","천원","1558","1630","1520.3","1412.1","1545.6","1629.6","1419.6","1176.9","1043.4","1167.6","1356.1",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","퇴직급여 등의 비용[천원]","천원","499.5","560.7","559.6","452.6","588.6","621.9","578.5","409.9","402","455.5","507.2",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","현물지급비용[천원]","천원","","","","-","-","-",".1","1",".2",".4","1.3",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","법정노동비용[천원]","천원","519.7","502.5","463.7","459.4","441.9","438.2","395.1","356.1","342.3","348.2","347.6",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","법정외 복지비용[천원]","천원","420","433.1","372.5","378.7","376.8","426.8","321.1","284.1","187.8","231.9","317.9",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","채용관련비용(모집비)[천원]","천원","13.1","13","12.9","10.1","13.1","11.7","8","10.8","10.7","13.2","16.6",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","교육훈련비용[천원]","천원","105.7","120.8","111.5","111.3","125.2","130.9","94.1","94.9","80.7","91.1","132.6",
"6규모(상용근로자 1000인 이상)","J. 출판,영상,방송통신및정보서비스업(58~63)","기타노동비용[천원]","천원","","","","-","-","-","22.6","20.1","19.7","27.4","32.7",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","노동비용총액[천원]","천원","9382.2","9251.1","8988.1","8258","7922.6","7620.7","7791.2","7478.4","7089.6","6650","6765.5",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","직접노동비용(계)[천원]","천원","7196.5","6739.3","6794.2","6315.5","6039.2","5825.6","5850.7","5641.2","5423.1","5069","5140.5",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","정액 및 초과급여[천원]","천원","4696.7","4465.1","4588.8","4419.7","4329.5","4115.5","3981.7","3758.7","3552.1","3394.6","3377.5",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","상여금 및 성과금[천원]","천원","2499.8","2274.2","2205.4","1895.8","1709.6","1710","1869","1882.4","1871","1674.4","1763",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","간접노동비용(계)[천원]","천원","2185.7","2511.8","2193.9","1942.5","1883.4","1795.1","1940.5","1837.3","1666.6","1580.9","1625.1",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","퇴직급여 등의 비용[천원]","천원","980.1","1390.7","1122.8","931.7","932.6","787.3","985.5","959.8","874.8","863.3","834.4",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","현물지급비용[천원]","천원","","","","-","-","-","2","4","1","1.5",".9",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","법정노동비용[천원]","천원","600.1","558","551.9","480.7","463.3","473","422","409.6","392.1","384.2","382.2",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","법정외 복지비용[천원]","천원","522.9","487.1","440.6","449.4","410","452.4","409.8","358.2","304.6","236.8","299.4",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","채용관련비용(모집비)[천원]","천원","8.2","6.1","5.1","5.2","5.5","5.6","8","7.1","5.5","5.3","7.1",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","교육훈련비용[천원]","천원","74.3","69.9","73.5","75.4","72.1","76.8","103.7","88.7","79.2","73.1","85.1",
"6규모(상용근로자 1000인 이상)","K. 금융및보험업(64~66)","기타노동비용[천원]","천원","","","","-","-","-","9.5","10","9.3","16.6","16",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","노동비용총액[천원]","천원","3209.5","3012.7","3253.9","2813.2","2893.7","2298.1","2183.2","2194.9","2602.6","2662.9","2746.2",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","직접노동비용(계)[천원]","천원","2524.4","2313.2","2458","2214","2465.6","1937.9","1929.1","1903.8","2075.1","2051.1","2153.8",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","정액 및 초과급여[천원]","천원","2428.8","2264.5","2255.2","2034.8","2336.2","1798.7","1777.8","1788.5","1916.4","1886.2","1877.1",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","상여금 및 성과금[천원]","천원","95.5","48.7","202.8","179.1","129.4","139.2","151.3","115.3","158.7","164.9","276.7",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","간접노동비용(계)[천원]","천원","685.2","699.6","795.9","599.2","428.1","360.2","254.1","291.1","527.5","611.8","592.4",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","퇴직급여 등의 비용[천원]","천원","318.7","409.6","490.1","332.9","164.8","146.3","95.7","153","295.2","305.1","315.4",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","현물지급비용[천원]","천원","","","","-","-","-","0","0","0",".1","0",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","법정노동비용[천원]","천원","242.7","210","203.4","186.9","182.7","160.4","135.2","122.2","185.3","176.7","203.3",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","법정외 복지비용[천원]","천원","109.9","75.8","87.5","66.3","68.2","41.4","17.4","12.5","43.7","121","58.5",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","채용관련비용(모집비)[천원]","천원","1.8","1.4","1.6","1.8","1.4","1.2",".2",".1","0",".4",".7",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","교육훈련비용[천원]","천원","12","2.7","13.3","11.2","11","10.8","4.9","2.6","2.4","6.6","12.6",
"6규모(상용근로자 1000인 이상)","L. 부동산업및임대업(68~69)","기타노동비용[천원]","천원","","","","-","-","-",".8",".7",".9","1.9","2.1",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","노동비용총액[천원]","천원","7184","6811.5","6902.1","6076.9","6953.1","5785.1","5333.2","5331.5","5958.1","4366.3","4675.2",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","직접노동비용(계)[천원]","천원","5488.1","5387.1","5686.7","4858.7","5559.4","4810.9","4297.4","3977.2","4709.3","3299.2","3483.5",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","정액 및 초과급여[천원]","천원","4330.5","4350","4266","3770.9","4292.2","3979.4","3345.2","2800.8","2313.2","2267.2","2398.6",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","상여금 및 성과금[천원]","천원","1157.6","1037.1","1420.7","1087.8","1267.3","831.5","952.2","1176.3","2396.1","1032","1085",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","간접노동비용(계)[천원]","천원","1695.9","1424.4","1215.4","1218.1","1393.6","974.2","1035.8","1354.3","1248.8","1067.2","1191.7",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","퇴직급여 등의 비용[천원]","천원","884.7","595.8","425.6","544.2","639.3","417.6","446.3","730.6","774.2","538.5","591.7",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","현물지급비용[천원]","천원","","","","-","-","-","0","0","0","8.5","13.1",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","법정노동비용[천원]","천원","465.3","445.5","421.4","374","428.7","380.3","358.7","345.4","292.9","252.9","278.6",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","법정외 복지비용[천원]","천원","269.2","304.3","313.9","210.6","242.2","136.5","197","242.1","135.5","214.6","227.9",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","채용관련비용(모집비)[천원]","천원","10.8","6.3","4.6","12.9","9.2","4.7","3.6","4","10.6","5.3","6.7",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","교육훈련비용[천원]","천원","65.8","72.5","50","76.5","74.2","35","29.6","30.5","31.2","45.6","67.7",
"6규모(상용근로자 1000인 이상)","M. 전문,과학및기술서비스업(70~73)","기타노동비용[천원]","천원","","","","-","-","-",".6","1.8","4.5","1.7","5.9",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","노동비용총액[천원]","천원","2771.4","2656.3","2507.6","2366.9","2293.6","2133.4","2131.3","1946.1","1957.1","1782","1782.1",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","직접노동비용(계)[천원]","천원","2288.9","2214.5","2084.8","1953.5","1907.7","1780.6","1723.5","1615.9","1601.5","1464.7","1449.8",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","정액 및 초과급여[천원]","천원","2130","2034.5","1904","1812.8","1730.4","1633.8","1566.8","1483.1","1486.7","1362.4","1330.7",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","상여금 및 성과금[천원]","천원","158.9","179.9","180.9","140.7","177.2","146.8","156.7","132.8","114.8","102.3","119.1",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","간접노동비용(계)[천원]","천원","482.5","441.9","422.8","413.4","385.9","352.9","407.8","330.2","355.6","317.3","332.3",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","퇴직급여 등의 비용[천원]","천원","215.8","182.6","185.5","173.4","147.5","145.2","172.2","137","169.4","147.6","153.3",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","현물지급비용[천원]","천원","","","","-","-","-","1.4","1.5","2.6","2.1","1.3",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","법정노동비용[천원]","천원","198.5","193","182.9","176.3","168.4","155.1","163.4","141.3","137.3","129.4","130.8",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","법정외 복지비용[천원]","천원","53.7","51.2","41.2","49.9","55.9","42","54.7","35.9","33.7","29.6","37.9",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","채용관련비용(모집비)[천원]","천원","5.8","6.2","5","6.7","5.4","4.6","4.5","3","2.9","1.8","1.8",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","교육훈련비용[천원]","천원","8.7","8.9","8.2","7.1","8.8","6","9.3","9.8","9.2","5","5.5",
"6규모(상용근로자 1000인 이상)","N. 사업시설관리및사업지원서비스업(74~75)","기타노동비용[천원]","천원","","","","-","-","-","2.4","1.6",".4","1.8","1.6",
"6규모(상용근로자 1000인 이상)","R. 예술,스포츠및여가관련서비스업(90~91)","노동비용총액[천원]","천원","6710.2","6759.5","7022.9","6648.1","6829.6","6592.1","6422.3","6185.3","6609.9","5475.9","5075.9",
